auroc,brier
0.9287377355262473,0.08027358861506055
0.9268301324370352,0.08022212794634213
0.9085928238933703,0.08708436541612205
0.905026750180198,0.09369357248339925
0.9178679836908066,0.08736351586930194
0.9173410365762102,0.09305395367666706
0.9195929810969575,0.08743887862995288
0.9084901433691757,0.09019882537510364
0.906266074074074,0.09272323849683231
0.9129424283154123,0.08961890459297077
0.9209936018777921,0.08397281518837615
0.9037939181961099,0.09499328162467285
0.9125716795282013,0.08819121103019063
0.9196244670087447,0.08681019931018452
0.9191840296102398,0.08656872501918599
0.9094849112240417,0.08802336698108706
0.9084791945914743,0.08580907862059094
0.9271072065189712,0.08575303718682434
0.924206129236617,0.08105959714060161
0.9186844487357431,0.0859494134500339
0.914265422077922,0.08778382503104103
0.9175791528732704,0.08661799447219874
0.9224587493075213,0.0865010594691032
0.917591841492396,0.08629480889047365
0.9114779135338346,0.0916607617363683
0.9195091954487822,0.08527020021148153
0.9232724124098661,0.08286100507447271
0.8912065304425669,0.0988755576124335
0.9182488453093056,0.0885083714579581
0.9225688422704659,0.08841609960239648
0.9116744711771355,0.0931211317534243
0.9354302640361938,0.07901005700778235
0.9179409167606508,0.09169150004821172
0.9094682734696827,0.09303860231463884
0.9330234483349232,0.0801573526331097
0.9091074140093748,0.09089609461470252
0.9122333745732596,0.0929115842544503
0.9086720272904483,0.09416884280583743
0.9267568181818182,0.08366875316570094
0.9232182574219128,0.08327919063398202
0.9187013457244584,0.08490876549762166
0.9019897973211094,0.0867754255953784
0.9174567097758435,0.0880079701464756
0.9255632623774216,0.08521593358224289
0.9198057497311415,0.08395647692210034
0.9270077804008114,0.08370695397290397
0.9128551628551628,0.09452157759252655
0.9073410237278721,0.09436299621318567
0.9098987939775696,0.09213467926561103
0.9155456748897073,0.09192224147184341
0.9089959251906801,0.09276418944370034
0.920490909090909,0.09001601485113402
0.9195850931677019,0.08461433232289042
0.9105208870551831,0.09460400623784573
0.9141377660846688,0.08473837128762605
0.9272901219803874,0.0835769723190287
0.9203693357249978,0.0930733740558222
0.8961989520086501,0.10284638954035456
0.9222232433059897,0.08373717269243262
0.923033169193766,0.08509002352897735
0.9145433975492774,0.09446758071095254
0.9242744543202062,0.08334187127652053
0.9134322696662889,0.09412667318204357
0.925994436587399,0.08485440851009668
0.9192287325172103,0.08935762681927054
0.9156558655345695,0.09510939936463307
0.9258400842455476,0.08292298005969283
0.9142936522259476,0.09223194818076422
0.9267801242236023,0.08147032698753386
0.9099067617580253,0.0945895351291932
0.9241332464361443,0.08830296065146094
0.9348647372326789,0.07960836559224041
0.915974476237999,0.08762924179506268
0.9149914074074075,0.0909730071640087
0.918745110057089,0.08741931570289499
0.9143799759436393,0.09287358478872884
0.928686917005501,0.08403773265764662
0.9065654240035365,0.09490805460949085
0.9135950221008811,0.08751127527865735
0.9133629629629629,0.08979665101960002
0.9112171052631578,0.09585706658468003
0.91176790717044,0.09369581352310126
0.916029832843213,0.08617402519047793
0.9322798579047376,0.08191947320689491
0.9159876071640778,0.09142551948707518
0.9073334201542311,0.09497095222178037
0.9216844720496894,0.0849054043909271
0.9097875881218523,0.09355391136780547
0.9145756934156697,0.09429053365532246
0.9405469620218775,0.07143649003748542
0.9243429521625242,0.08418069210335888
0.9251402387030987,0.07670022798083105
0.9171060888460134,0.08906866601605012
0.9084782766221533,0.09445986385721722
0.9159447849246807,0.0899669521266516
0.9053334429654852,0.08970700619614305
0.8967248983332379,0.09798039521593714
0.9206523447303672,0.0875784784635806
0.9171426410797057,0.09169975375667877
0.9091034074074075,0.08722547365227089
0.9173090366450987,0.09189380283551278
0.9173269980506824,0.08708548041099069
0.9092449907459563,0.08645114890867465
0.9294997642720932,0.07956507608078006
0.9353837794555022,0.08193434838693073
0.9059499964187893,0.09056412356422416
0.9084769143567365,0.09652810445683442
0.9148496240601505,0.09377277830699321
0.925410375200183,0.08722681698959885
0.9222783389450057,0.08481681522426955
0.9139362815833403,0.08875979046121422
0.9053593131297291,0.09599690134886434
0.9123924210445157,0.08676608173699303
0.9130118475949602,0.08943804510331031
0.9248660350070459,0.08596502591764041
0.9140806376721868,0.08623000454523135
0.903567801540115,0.08923203044485092
0.9142444905250918,0.09034002520806625
0.9159982453173746,0.0888610692396439
0.9225714285714285,0.08294160661379485
0.919051518530102,0.08782545067936486
0.9142982456140352,0.08398023362587409
0.9125552990385786,0.08747025798243348
0.909587199969605,0.0905380578558527
0.9109660440555737,0.09085061575899415
0.9216984028055555,0.08766864751714451
0.9294459008882894,0.08355943231787069
0.9294597561898993,0.0837317454243402
0.905983891569685,0.10227841356992348
0.9285464269713262,0.0838015128435945
0.9059007441360383,0.09516401462605033
0.9142293148864422,0.09501742632246252
0.9221471966037184,0.08649564802610796
0.9183187043133048,0.08231767028218913
0.9239681491334963,0.08864220808213459
0.9252538829151733,0.08579490255573857
0.9251402312536628,0.0871452265674198
0.9080330180130349,0.09063915976257263
0.9194887181040357,0.08764792090682366
0.9436397037037038,0.07598626300101904
0.9210403809817799,0.08024867461245391
0.897724171539961,0.09226562103206767
0.916249861718829,0.08699062784507741
0.8992465735691135,0.09509799089827209
0.9270190920020501,0.08028252297731356
0.9297351111111112,0.08186228589304437
0.9308550132622194,0.0799388888651387
0.9264506453911943,0.07967655206659054
0.9051058827936947,0.09298028156616185
0.9195354376178597,0.08225600849982712
0.9118231276658,0.09282797190741301
0.9244572368421053,0.08416049486100441
0.9371084095614187,0.0812989186154212
0.9192470809627806,0.0909429652009458
0.9021832918735829,0.09476814802177999
0.9209186159844054,0.08883773489294784
0.9147310038051591,0.08989253628833868
0.9203120859286777,0.08570401697345029
0.9145855526240578,0.08864286890900651
0.9165076473819643,0.08713511222814892
0.918632562579745,0.0867512142212831
0.9313848780532582,0.08160987338841474
0.8894476372924649,0.09488275149481777
0.9183922075208252,0.08714224136912369
0.905904948018798,0.09639206591364044
0.9085280957136274,0.08742310700217691
0.9160858601390001,0.08549376382400105
0.8967363106641124,0.0947210529301985
0.9278407309960961,0.08417231253162478
0.9254420755301037,0.07913720564348925
0.9220716083276138,0.09008183460573359
0.8996224759155922,0.10137773652096238
0.903437493618093,0.09836168648923077
0.9175757516461368,0.08461820769087
0.9010115513971555,0.09079157008695442
0.9234471951801586,0.08894330658418388
0.9002714624262442,0.10018707497607375
0.9181291388825678,0.09086241370731409
0.9209888695388808,0.08814573197551462
0.9102709756836866,0.09359261650538998
0.9296980478739456,0.08709958591712187
0.9057365726073823,0.09619507967680356
0.9181057163358048,0.08748888340673691
0.9227315154645714,0.0890276350425803
0.9256933201327819,0.08394661366833338
0.9161040371733752,0.08748722282148295
0.9174900954396874,0.08877672692550163
0.9297462626725471,0.08288387664514224
0.9306747032412818,0.07968973911609388
0.9240755800047835,0.08625414753898603
0.9033311318034251,0.09669745626896281
0.9117228448875663,0.087742345176538
0.9160088277735337,0.0934378000760248
0.9192587380876134,0.09131696984570956
0.9166918423777555,0.09065645245332507
0.9193013100436682,0.08072908169304384
0.9169142404436521,0.08927803333121029
0.9066768446917685,0.09676346204566608
0.9174313992129034,0.09062864615102825
0.9196062288460592,0.08799281783170511
0.9150034650034649,0.09372250569336367
0.9128533333333333,0.08721808528491465
0.9063322298616416,0.08870734897905747
0.9130605683297283,0.08879774420385175
0.9093656815300614,0.08965664060003799
0.9285893343583402,0.08396660981609984
0.9274218635631679,0.08602548105490251
0.9167872297041432,0.08590681921189097
0.9090852390852391,0.09441389655148844
0.9079229323308271,0.09156014197619046
0.9091727658527585,0.08932268318919832
0.9209713932908006,0.07882547247000488
0.9166056973757102,0.08639330821338732
0.9064296781660692,0.09399532544567943
0.9330314417865389,0.07924486954986303
0.9096609710571022,0.09168185503646309
0.9201589490139724,0.08652439052249572
0.9059180124223603,0.08680758063661097
0.9222205262022963,0.08662452610048099
0.9142619593689696,0.08941933818655812
0.9210144060700309,0.08382137357551003
0.9075247051358531,0.0925610120846072
0.9013132741785292,0.09470161674144041
0.9164332237884067,0.08335998408857466
0.9257473900187074,0.08360819847532733
0.9304,0.07449686732496084
0.9289171659109225,0.07950809589527236
0.9222051983173828,0.08347151404332698
0.9198483758612856,0.08811830015347423
0.9262828947368421,0.08495188819697716
0.9381853352430358,0.07781634287564429
0.9163452773297807,0.08966604936800121
0.9103488439811309,0.09176357228525017
0.9132779314113885,0.08904574090444499
0.9234757136367078,0.08553774139280654
0.9217227095516569,0.07974180020752698
0.9115953947368421,0.09109864473530498
0.9115309687268776,0.08736346156780803
0.9190192766874381,0.08842307288552761
0.9192581917475728,0.09717298285495038
0.9174487588811427,0.08536496044090533
0.9221530249110319,0.08708376106895405
0.9134928447035664,0.09081041773555236
0.9145861942084264,0.08992199615705866
0.9154671207608946,0.08328293168583692
0.916869002476397,0.08951610361520371
0.9242112175102599,0.09350051120197372
0.9092048897711839,0.09107813585284756
0.9188263231801908,0.08401343186931731
0.9093706105059488,0.09183508589992433
0.9086940923224108,0.08942382183778962
0.9138915168333013,0.0891005890452917
0.9067166227492315,0.09348211605872424
0.9191240081487614,0.0882559626262578
0.9175945694028117,0.0859276949135348
0.9120605902814427,0.09024992203928851
0.9138136363636363,0.09301155377969973
0.918552243875125,0.0904142149382709
0.903411583356002,0.08930364592822608
0.930895133829585,0.07918938457281172
0.9156956852767417,0.08717235491583676
0.9043637011516061,0.09360215553086254
0.9211361887120197,0.08485995367867476
0.92087492556354,0.08744526154362736
0.9115502719022868,0.08900555301656944
0.9173375173495866,0.08507749292211363
0.9141545590073951,0.09508585035411625
0.9252340188156541,0.0831467072077467
0.8978480768739654,0.10024870368426288
0.925270444878288,0.08462124719730517
0.9279142879413091,0.08261234936527813
0.9185821262323994,0.08656864467993701
0.918425925925926,0.08184812042985859
0.9009161481481482,0.09490398951551644
0.9054133883153929,0.09446490678491076
0.920169877515849,0.09158199261751006
0.9202333102333101,0.09014626730566044
0.934938301260665,0.07867198709783176
0.9190967038579398,0.08645374571851926
0.9101438010104936,0.09647437417116696
0.9154830282281261,0.08572781232423443
0.9113193006776168,0.09424792212766041
0.9132148348606925,0.08654667346854793
0.9181831577396301,0.08793894579137593
0.9195050593255645,0.08943548470892124
0.9129687731694516,0.09025986361821446
0.91449166615413,0.08573906337546794
0.9072664762278578,0.09144695529676401
0.9332089987177993,0.08032791736906834
0.917986283083114,0.08561792701857598
0.9163228271026387,0.08650257117251546
0.9002334814814814,0.09667081922405271
0.9118799334468348,0.08885338274245255
0.9102434706052595,0.09121936557564732
0.9206239910988699,0.08895038356912471
0.913641737330922,0.09131432147649365
0.9177939549239997,0.09181019962031864
0.9107636243471237,0.09222837752987945
0.9188280315713945,0.08606952951739834
0.9218086663738838,0.0883536119725181
0.900631660513031,0.0990474569240949
0.9081083363239113,0.09125770548327476
0.9194554201691295,0.08903896625544373
0.9095162852586366,0.08967371840855037
0.8998823597926737,0.09718276919836763
0.9035451202589638,0.08896913493469329
0.9307158374896142,0.08168178605274522
0.9162427191624272,0.09080082561507906
0.922133591096336,0.08969176670986184
0.9117992098915586,0.09060439550162559
0.9151822896948588,0.08886508106070028
0.9127668743812242,0.09251612265463655
0.9190602810301209,0.08896135579340124
0.913792112294453,0.08698821609200331
0.9103361904599152,0.0933621871552629
0.9143121826463559,0.0906497038276929
0.9069568527674174,0.08784263315718405
0.9307104590864028,0.08395698326343558
0.9186537494195945,0.08881506721541704
0.9153467076669035,0.0893031450015212
0.9231218128276952,0.08843271725331227
0.9203890280123463,0.08748807077330278
0.9162616303291209,0.0860398981925343
0.9109394599590678,0.09399862643854796
0.9086967892492155,0.08787302057008525
0.9069217049019005,0.08901384118180578
0.9255698912561658,0.08044814092947429
