fold,model,cutoff_tg4h,auroc,brier,ap,best_params
4,logreg_l2,329.2875,0.8993185185185184,0.08772012030160874,0.8417508741952835,"{""model__C"": 10.0}"
4,svm_rbf,329.2875,0.8846518518518519,0.09810626738595271,0.7993767389067283,"{""model__C"": 0.5, ""model__gamma"": ""auto""}"
4,rf,329.2875,0.8874370370370371,0.09606778141323642,0.8016369252068587,"{""model__max_depth"": null, ""model__min_samples_leaf"": 5}"
