fold,model,cutoff_tg4h,auroc,brier,ap,best_params
1,logreg_l2,329.2875,0.931762962962963,0.08531248774731627,0.8361922508660657,"{""model__C"": 0.1}"
1,svm_rbf,329.2875,0.9211555555555555,0.09530688629017653,0.7854687689335395,"{""model__C"": 0.5, ""model__gamma"": ""auto""}"
1,rf,329.2875,0.9208592592592593,0.08990008576749806,0.7962155812198125,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 2}"
