fold,model,cutoff_tg4h,auroc,brier,ap,best_params
5,logreg_l2,329.2875,0.8928296296296296,0.10203459524387383,0.797966222084127,"{""model__C"": 1.0}"
5,svm_rbf,329.2875,0.8833185185185185,0.10203716186446159,0.796337759413296,"{""model__C"": 0.5, ""model__gamma"": ""auto""}"
5,rf,329.2875,0.8835555555555555,0.10681259362221729,0.763783467366406,"{""model__max_depth"": 5, ""model__min_samples_leaf"": 5}"
