fold,model,cutoff_tg4h,auroc,brier,ap,best_params
2,logreg_l2,329.2875,0.9356444444444445,0.08061160263906104,0.8678121591479404,"{""model__C"": 0.1}"
2,svm_rbf,329.2875,0.9311407407407408,0.08654891437630384,0.838670834015955,"{""model__C"": 0.5, ""model__gamma"": ""auto""}"
2,rf,329.2875,0.9262814814814815,0.08877795791947858,0.8199424732051304,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 5}"
