fold,model,cutoff_tg4h,auroc,brier,ap,best_params
5,logreg_l2,329.2875,0.8924444444444444,0.1031624250152443,0.7996517030456671,"{""model__C"": 1.0}"
5,svm_rbf,329.2875,0.8856296296296297,0.10180199759734312,0.8032755678513398,"{""model__C"": 0.5, ""model__gamma"": ""auto""}"
5,rf,329.2875,0.8795851851851852,0.10737856583982448,0.7723689932300742,"{""model__max_depth"": 5, ""model__min_samples_leaf"": 5}"
