fold,model,cutoff_tg4h,auroc,brier,ap,best_params
3,logreg_l2,327.6275,0.9156484962406015,0.0869836430297439,0.8529477091851381,"{""model__C"": 0.1}"
3,svm_rbf,327.6275,0.8913298872180451,0.09778095471852484,0.8122521452479029,"{""model__C"": 0.5, ""model__gamma"": ""auto""}"
3,rf,327.6275,0.8864544172932332,0.10103938431922721,0.8169339177692866,"{""model__max_depth"": 5, ""model__min_samples_leaf"": 2}"
