auroc,brier
0.9002001303512458,0.09231023540534818
0.9170815779394867,0.08638236294060793
0.9095332462544672,0.08775648988739952
0.9328790200229448,0.07875401710112775
0.9106716356218678,0.09462668899345913
0.9016741071428571,0.09304533027680224
0.9045902047650126,0.09586978653607114
0.914228641313843,0.08797252321079399
0.9326112791702681,0.0778462843489304
0.9096906832298136,0.09234692052437259
0.9184818246068823,0.08093905189931105
0.9127689440993789,0.08797571474433669
0.9188311688311688,0.08723558745926485
0.9112687969924813,0.09391269452746435
0.9203934788715801,0.08773553730758425
0.9095578703095792,0.08638703961845533
0.915534844054581,0.08589474884877686
0.9077776716021566,0.08604720078832837
0.9185036192428415,0.08016573532095898
0.925158505228131,0.08324669069332706
0.9187101208545736,0.08617762520958944
0.9238181868786672,0.08052843139735018
0.9219933266630562,0.0879369814907903
0.9334153130481203,0.07701814007445053
0.9173664012830057,0.088527772689666
0.9186453904839554,0.08862009741950093
0.911803329529403,0.08851177973722894
0.9249953799953801,0.08558824977588389
0.9027431860902255,0.09215368976721948
0.9197852150412945,0.08227458119175396
0.8969712642540387,0.09191875611215321
0.9081362457956264,0.0843745171695499
0.9104007854007854,0.09246363909609412
0.9170455699610981,0.09098707870727485
0.9179637218899068,0.08324588034728335
0.9173827029990788,0.08485872325577277
0.9300328477870425,0.08599105227984317
0.9096578275349794,0.08722998133541165
0.9062414528100803,0.09119775682057334
0.9114014814814815,0.08977007409690071
0.9223000945257179,0.0856753221474522
0.9276258663153674,0.0855713435990423
0.9070908170212559,0.09116205263558898
0.8952210713282405,0.10287293280033312
0.9265240606676057,0.07946769487264428
0.9380844070725999,0.07565466456356493
0.9117251764440971,0.08960822570132344
0.9108769190736402,0.08707947625817321
0.910070455070455,0.09273501061186937
0.9230274320743114,0.08523649550536021
0.9025176513185685,0.09676622077928466
0.918081495980933,0.08898834932205117
0.9312873673582516,0.08005208640620365
0.9173761485574762,0.08731104825751727
0.916684063346571,0.08631878384466814
0.9178962357386999,0.08170737335361766
0.8892819288334983,0.1038464721489907
0.9256416977905828,0.08564771601426874
0.9140705185185185,0.08635649030920248
0.9079992920370257,0.09304280796110538
0.9186734489142628,0.09580278596726528
0.9163598223650443,0.08497413045003883
0.9122874833712922,0.09063132947421002
0.910005548408043,0.0893177036809043
0.8969109368786647,0.09992892103803983
0.9026193809883336,0.09014938956643483
0.9207152591099164,0.08804364553506833
0.9242418416117948,0.08551885284380568
0.9162620465014648,0.08564183295641771
0.9108076444989726,0.09135226369822382
0.9024717024717025,0.09401366716624864
0.9106575039310464,0.09171430861501223
0.9256613250418559,0.08223863334638992
0.9078719029699422,0.08911491149199488
0.921199624630997,0.08386438621279578
0.9202960526315789,0.08254537963675443
0.9137758458646617,0.08863808948503013
0.9038340620646959,0.09177049954330116
0.9049032077473089,0.0917470615659358
0.911765315331909,0.09290359818556419
0.9378632478632478,0.07766315362875499
0.9169046818996418,0.0898483516380728
0.8901064908722109,0.09393352738380872
0.9214834942337045,0.08432519624382721
0.9224543774543773,0.08620633411654817
0.9167461227445538,0.08594419054827536
0.916872978147488,0.08821857906609104
0.9248131221636657,0.08457630731688696
0.9125333333333333,0.09251804222626812
0.9196964981278707,0.08329416818103726
0.9067499348506409,0.09465113801648095
0.9163857640037014,0.08537609005647998
0.8989302403626243,0.09780156317299633
0.9287413829045452,0.0802772530424578
0.9192426007560182,0.08866134554225993
0.9081762492958879,0.08584439826692832
0.8973086246029205,0.09616509823787182
0.9037699200588156,0.09834913901655866
0.9208374123270648,0.08520362118423865
0.9084657777777777,0.09040719510446972
0.9171313534213622,0.08802710644493
0.9302965468721388,0.07597669118274229
0.9178306465043076,0.08713087419273817
0.9123634513377942,0.09541982351446529
0.9128877037037036,0.09296680693688877
0.9116881000817082,0.09015974081992355
0.9072659789211264,0.09159637793284327
0.9199220486865407,0.07770908630571381
0.9137672216901201,0.09465795922114288
0.9067645329301075,0.0984189708658417
0.9287169018050472,0.0760559415126759
0.9226445018796992,0.08736163732140538
0.9004323308270676,0.09114351778159001
0.9205509499303512,0.08640633785187277
0.918478742700778,0.08306333521366396
0.9103672346384581,0.0915683900220971
0.9023745861981156,0.09038714370581219
0.9166428759292438,0.09115521373246588
0.92045904553157,0.08776087215204166
0.9087992273599996,0.09405290124944395
0.9136817947838023,0.08836034859646504
0.9175789154994662,0.0903730346625667
0.9256981466316828,0.08071042913035524
0.9125104530614583,0.08919178047617603
